SNO,LEAGUE_ID,CLUB_ID,MATCH_TYPE,DATE,TEAM_ONE,TEAM_ONE_URL,TEAM_ONE_ID,TEAM_ONE_CLUB_ID,TEAM_TWO,TEAM_TWO_URL,TEAM_TWO_ID,TEAM_TWO_CLUB_ID,RESULT,SCORES_SUMMARY_RAW,SCORECARD_URL,POINTS,SCORE_SUMMARY_TEAM_1,SCORE_SUMMARY_TEAM_1_SCORE,SCORE_SUMMARY_TEAM_2,SCORE_SUMMARY_TEAM_2_SCORE,League Name
45,18,32995,League,01/22/2023,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1194&clubId=32995,1194,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1200&clubId=32995,1200,32995,Winner: SINOVILLE 4,SINOVILLE 3: 189/10(29.0) SINOVILLE 4: 199/10(24.2),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1690&clubId=32995,4,SINOVILLE 3,189/10(29.0),SINOVILLE 4,199/10(24.2),Titans Second League
44,18,32995,League,01/21/2023,REFILWE 1,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1192&clubId=32995,1192,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1860&clubId=32995,1860,32995,Abandoned.,REFILWE 1: 0/0(20.0) TUKS 5: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1760&clubId=32995,2,REFILWE 1,0/0(20.0),TUKS 5,0/0(20.0),Titans Second League
43,18,32995,League,01/21/2023,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1196&clubId=32995,1196,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1197&clubId=32995,1197,32995,TUT 3 won by 2 Wickets,CBCOB 3: 184/10(42.3) TUT 3: 185/8(43.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1436&clubId=32995,4,CBCOB 3,184/10(42.3),TUT 3,185/8(43.3),Titans Second League
42,18,32995,League,01/21/2023,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1195&clubId=32995,1195,32995,TUKS 6,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1861&clubId=32995,1861,32995,IRENE VILLAGERS 3 won by 70 Runs,IRENE VILLAGERS 3: 231/10(43.1) TUKS 6: 161/9(28.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1429&clubId=32995,0,IRENE VILLAGERS 3,231/10(43.1),TUKS 6,161/9(28.0),Titans Second League
41,18,32995,League,01/21/2023,POLICE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1201&clubId=32995,1201,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1193&clubId=32995,1193,32995,Forfeited. Winner: PHSOB 3,POLICE 3: 0/0(45.0) PHSOB 3: 0/0(45.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1405&clubId=32995,4,POLICE 3,0/0(45.0),PHSOB 3,0/0(45.0),Titans Second League
40,18,32995,League,01/15/2023,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1194&clubId=32995,1194,32995,TUKS 6,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1861&clubId=32995,1861,32995,Forfeited. Winner: SINOVILLE 3,SINOVILLE 3: 0/0(20.0) TUKS 6: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1761&clubId=32995,0,SINOVILLE 3,0/0(20.0),TUKS 6,0/0(20.0),Titans Second League
39,18,32995,League,01/14/2023,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1200&clubId=32995,1200,32995,REFILWE 1,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1192&clubId=32995,1192,32995,Abandoned. Winner: SINOVILLE 4,SINOVILLE 4: 0/0(20.0) REFILWE 1: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1763&clubId=32995,0,SINOVILLE 4,0/0(20.0),REFILWE 1,0/0(20.0),Titans Second League
38,18,32995,League,01/14/2023,POLICE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1201&clubId=32995,1201,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1195&clubId=32995,1195,32995,Abandoned.,POLICE 3: 0/0(20.0) IRENE VILLAGERS 3: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1762&clubId=32995,2,POLICE 3,0/0(20.0),IRENE VILLAGERS 3,0/0(20.0),Titans Second League
37,18,32995,League,01/14/2023,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1197&clubId=32995,1197,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1860&clubId=32995,1860,32995,TUKS 5 won by 2 Wickets,TUT 3: 158/9(45.0) TUKS 5: 159/8(34.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1360&clubId=32995,4,TUT 3,158/9(45.0),TUKS 5,159/8(34.3),Titans Second League
36,18,32995,League,01/14/2023,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1193&clubId=32995,1193,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1196&clubId=32995,1196,32995,CBCOB 3 won by 6 Wickets,PHSOB 3: 99/10(32.3) CBCOB 3: 100/4(16.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1351&clubId=32995,4,PHSOB 3,99/10(32.3),CBCOB 3,100/4(16.1),Titans Second League
35,18,32995,League,11/27/2022,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1193&clubId=32995,1193,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1195&clubId=32995,1195,32995,PHSOB 3 won by 142 Runs,PHSOB 3: 251/10(35.4) IRENE VILLAGERS 3: 109/10(24.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1159&clubId=32995,0,PHSOB 3,251/10(35.4),IRENE VILLAGERS 3,109/10(24.0),Titans Second League
34,18,32995,League,11/26/2022,REFILWE 1,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1192&clubId=32995,1192,32995,TUKS 6,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1861&clubId=32995,1861,32995,Abandoned.,REFILWE 1: 0/0(20.0) TUKS 6: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1765&clubId=32995,2,REFILWE 1,0/0(20.0),TUKS 6,0/0(20.0),Titans Second League
33,18,32995,League,11/26/2022,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1194&clubId=32995,1194,32995,POLICE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1201&clubId=32995,1201,32995,Winner: SINOVILLE 3,SINOVILLE 3: 0/0(20.0) POLICE 3: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1764&clubId=32995,0,SINOVILLE 3,0/0(20.0),POLICE 3,0/0(20.0),Titans Second League
32,18,32995,League,11/26/2022,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1197&clubId=32995,1197,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1200&clubId=32995,1200,32995,Abandoned.,TUT 3: 106/4(27.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1157&clubId=32995,2,TUT 3,106/4(27.0),,,Titans Second League
31,18,32995,League,11/26/2022,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1860&clubId=32995,1860,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1196&clubId=32995,1196,32995,Abandoned.,TUKS 5: 128/3(23.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1141&clubId=32995,2,TUKS 5,128/3(23.0),,,Titans Second League
30,18,32995,League,11/19/2022,TUKS 6,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1861&clubId=32995,1861,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1197&clubId=32995,1197,32995,Abandoned.,TUKS 6: 0/0(20.0) TUT 3: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1766&clubId=32995,2,TUKS 6,0/0(20.0),TUT 3,0/0(20.0),Titans Second League
29,18,32995,League,11/19/2022,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1194&clubId=32995,1194,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1193&clubId=32995,1193,32995,Abandoned.,SINOVILLE 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1053&clubId=32995,2,SINOVILLE 3,0/0(0.0),,,Titans Second League
28,18,32995,League,11/19/2022,POLICE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1201&clubId=32995,1201,32995,REFILWE 1,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1192&clubId=32995,1192,32995,Forfeited. Winner: POLICE 3,POLICE 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1051&clubId=32995,0,POLICE 3,0/0(0.0),,,Titans Second League
27,18,32995,League,11/19/2022,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1200&clubId=32995,1200,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1860&clubId=32995,1860,32995,SINOVILLE 4 won by 67 Runs,SINOVILLE 4: 227/10(44.2) TUKS 5: 160/10(34.5),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1040&clubId=32995,0,SINOVILLE 4,227/10(44.2),TUKS 5,160/10(34.5),Titans Second League
26,18,32995,League,11/19/2022,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1195&clubId=32995,1195,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1196&clubId=32995,1196,32995,IRENE VILLAGERS 3 won by 170 Runs,IRENE VILLAGERS 3: 360/8(45.0) CBCOB 3: 190/10(36.5),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1037&clubId=32995,0,IRENE VILLAGERS 3,360/8(45.0),CBCOB 3,190/10(36.5),Titans Second League
25,18,32995,League,11/12/2022,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1195&clubId=32995,1195,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1194&clubId=32995,1194,32995,Abandoned.,IRENE VILLAGERS 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1767&clubId=32995,2,IRENE VILLAGERS 3,0/0(0.0),,,Titans Second League
24,18,32995,League,11/12/2022,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1193&clubId=32995,1193,32995,REFILWE 1,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1192&clubId=32995,1192,32995,Forfeited. Winner: PHSOB 3,PHSOB 3: 0/0(45.0) REFILWE 1: 0/0(45.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1140&clubId=32995,0,PHSOB 3,0/0(45.0),REFILWE 1,0/0(45.0),Titans Second League
23,18,32995,League,11/12/2022,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1860&clubId=32995,1860,32995,TUKS 6,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1861&clubId=32995,1861,32995,TUKS 5 won by 102 Runs,TUKS 5: 244/6(30.0) TUKS 6: 142/7(30.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=923&clubId=32995,0,TUKS 5,244/6(30.0),TUKS 6,142/7(30.0),Titans Second League
22,18,32995,League,11/12/2022,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1200&clubId=32995,1200,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1196&clubId=32995,1196,32995,Abandoned.,SINOVILLE 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=921&clubId=32995,2,SINOVILLE 4,0/0(0.0),,,Titans Second League
21,18,32995,League,11/12/2022,POLICE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1201&clubId=32995,1201,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1197&clubId=32995,1197,32995,Forfeited. Winner: TUT 3,POLICE 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=909&clubId=32995,4,POLICE 3,0/0(0.0),,,Titans Second League
20,18,32995,League,11/06/2022,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1193&clubId=32995,1193,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1197&clubId=32995,1197,32995,PHSOB 3 won by 173 Runs,PHSOB 3: 273/10(41.2) TUT 3: 100/10(31.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=848&clubId=32995,0,PHSOB 3,273/10(41.2),TUT 3,100/10(31.0),Titans Second League
19,18,32995,League,11/05/2022,TUKS 6,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1861&clubId=32995,1861,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1200&clubId=32995,1200,32995,Forfeited. Winner: TUKS 6,TUKS 6: 0/0(20.0) SINOVILLE 4: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1769&clubId=32995,0,TUKS 6,0/0(20.0),SINOVILLE 4,0/0(20.0),Titans Second League
18,18,32995,League,11/05/2022,REFILWE 1,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1192&clubId=32995,1192,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1195&clubId=32995,1195,32995,Abandoned.,REFILWE 1: 0/0(20.0) IRENE VILLAGERS 3: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1768&clubId=32995,2,REFILWE 1,0/0(20.0),IRENE VILLAGERS 3,0/0(20.0),Titans Second League
17,18,32995,League,11/05/2022,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1860&clubId=32995,1860,32995,POLICE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1201&clubId=32995,1201,32995,TUKS 5 won by 291 Runs,TUKS 5: 444/6(45.0) POLICE 3: 153/10(26.4),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=830&clubId=32995,0,TUKS 5,444/6(45.0),POLICE 3,153/10(26.4),Titans Second League
16,18,32995,League,11/05/2022,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1194&clubId=32995,1194,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1196&clubId=32995,1196,32995,CBCOB 3 won by 3 Wickets,SINOVILLE 3: 204/10(39.5) CBCOB 3: 205/7(32.2),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=827&clubId=32995,4,SINOVILLE 3,204/10(39.5),CBCOB 3,205/7(32.2),Titans Second League
15,18,32995,League,10/29/2022,POLICE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1201&clubId=32995,1201,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1200&clubId=32995,1200,32995,Forfeited. Winner: SINOVILLE 4,POLICE 3: 0/0(20.0) SINOVILLE 4: 0/0(20.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1771&clubId=32995,4,POLICE 3,0/0(20.0),SINOVILLE 4,0/0(20.0),Titans Second League
14,18,32995,League,10/29/2022,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1194&clubId=32995,1194,32995,REFILWE 1,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1192&clubId=32995,1192,32995,Forfeited. Winner: SINOVILLE 3,SINOVILLE 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1770&clubId=32995,0,SINOVILLE 3,0/0(0.0),,,Titans Second League
13,18,32995,League,10/29/2022,TUKS 6,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1861&clubId=32995,1861,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1196&clubId=32995,1196,32995,CBCOB 3 won by 7 Wickets,TUKS 6: 126/9(24.5) CBCOB 3: 130/3(16.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=726&clubId=32995,4,TUKS 6,126/9(24.5),CBCOB 3,130/3(16.1),Titans Second League
12,18,32995,League,10/29/2022,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1197&clubId=32995,1197,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1195&clubId=32995,1195,32995,TUT 3 won by 7 Runs,TUT 3: 178/10(42.3) IRENE VILLAGERS 3: 171/10(42.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=719&clubId=32995,0,TUT 3,178/10(42.3),IRENE VILLAGERS 3,171/10(42.0),Titans Second League
11,18,32995,League,10/29/2022,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1193&clubId=32995,1193,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1860&clubId=32995,1860,32995,PHSOB 3 won by 123 Runs,PHSOB 3: 303/8(45.0) TUKS 5: 180/10(36.5),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=713&clubId=32995,0,PHSOB 3,303/8(45.0),TUKS 5,180/10(36.5),Titans Second League
10,18,32995,League,10/23/2022,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1194&clubId=32995,1194,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1197&clubId=32995,1197,32995,Abandoned.,SINOVILLE 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1772&clubId=32995,2,SINOVILLE 3,0/0(0.0),,,Titans Second League
9,18,32995,League,10/22/2022,TUKS 6,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1861&clubId=32995,1861,32995,POLICE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1201&clubId=32995,1201,32995,Abandoned.,TUKS 6: 92/2(17.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=633&clubId=32995,2,TUKS 6,92/2(17.1),,,Titans Second League
8,18,32995,League,10/22/2022,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1860&clubId=32995,1860,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1195&clubId=32995,1195,32995,Abandoned.,TUKS 5: 93/5(21.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=623&clubId=32995,2,TUKS 5,93/5(21.3),,,Titans Second League
7,18,32995,League,10/16/2022,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1194&clubId=32995,1194,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1860&clubId=32995,1860,32995,SINOVILLE 3 won by 44 Runs,SINOVILLE 3: 311/10(36.1) TUKS 5: 267/10(41.2),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=479&clubId=32995,0,SINOVILLE 3,311/10(36.1),TUKS 5,267/10(41.2),Titans Second League
6,18,32995,League,10/15/2022,REFILWE 1,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1192&clubId=32995,1192,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1197&clubId=32995,1197,32995,TUT 3 won by 8 Wickets,REFILWE 1: 83/10(25.4) TUT 3: 84/2(6.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=521&clubId=32995,4,REFILWE 1,83/10(25.4),TUT 3,84/2(6.3),Titans Second League
5,18,32995,League,10/15/2022,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1196&clubId=32995,1196,32995,POLICE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1201&clubId=32995,1201,32995,CBCOB 3 won by 449 Runs,CBCOB 3: 528/6(45.0) POLICE 3: 79/8(27.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=470&clubId=32995,0,CBCOB 3,528/6(45.0),POLICE 3,79/8(27.0),Titans Second League
4,18,32995,League,10/15/2022,TUKS 6,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1861&clubId=32995,1861,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1193&clubId=32995,1193,32995,PHSOB 3 won by 7 Wickets,TUKS 6: 76/10(13.1) PHSOB 3: 80/3(11.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=465&clubId=32995,4,TUKS 6,76/10(13.1),PHSOB 3,80/3(11.1),Titans Second League
3,18,32995,League,10/15/2022,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1195&clubId=32995,1195,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1200&clubId=32995,1200,32995,SINOVILLE 4 won by 3 Wickets,IRENE VILLAGERS 3: 190/10(45.0) SINOVILLE 4: 194/7(30.4),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=463&clubId=32995,4,IRENE VILLAGERS 3,190/10(45.0),SINOVILLE 4,194/7(30.4),Titans Second League
2,18,32995,League,10/22/2021,REFILWE 1,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1192&clubId=32995,1192,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1196&clubId=32995,1196,32995,Forfeited. Winner: CBCOB 3,REFILWE 1: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=1245&clubId=32995,4,REFILWE 1,0/0(0.0),,,Titans Second League
1,18,32995,League,10/22/2021,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1200&clubId=32995,1200,32995,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=1193&clubId=32995,1193,32995,PHSOB 3 won by 1 Wicket,SINOVILLE 4: 125/10(26.0) PHSOB 3: 126/9(25.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=675&clubId=32995,4,SINOVILLE 4,125/10(26.0),PHSOB 3,126/9(25.0),Titans Second League
